,CIK,end_date,Name,CUSIP,Market value,Share,symbol,amend_x,period_focus_x,fiscal_year_x,doc_type_x,revenues_x,op_income_x,net_income_x,eps_basic_x,eps_diluted_x,dividend_x,assets_x,cur_assets_x,cur_liab_x,cash_x,equity_x,cash_flow_op_x,cash_flow_inv_x,cash_flow_fin_x
2424,1061768,201309,AVEO PHARMACEUTICALS INC,53588109,7888,3829350,AVEO,FALSE,Q3,2013,10-Q,323000,-23608000,-24306000,-0.47,-0.47,0,163114000,146487000,31730000,50420000,85810000,-75747000,645000,49362000
2425,1061768,201306,AVEO PHARMACEUTICALS INC,53588109,9573,3829350,AVEO,FALSE,Q2,2013,10-Q,324000,-31072000,-31913000,-0.62,-0.62,0,190410000,173284000,34688000,33822000,108906000,-53476000,-40571000,51709000
2426,1061768,201403,IDENIX PHARMACEUTICALS INC,45166R204,302844,53331109,IDIX,FALSE,Q1,2014,10-Q,-3007000,-34387000,-34114000,-0.24,-0.24,0,223132000,211900000,21928000,205008000,184400000,-24877000,-11000,107838000
2427,1061768,201403,MICRON TECHNOLOGY INC,595112103,1222168,51655434,MU,FALSE,Q2,2014,10-Q,4107000000,869000000,731000000,0.69,0.61,0,20615000000,9991000000,5305000000,4305000000,10044000000,2897000000,-451000000,-1006000000
2429,1061768,201503,MICRON TECHNOLOGY INC,595112103,534625,19706035,MU,FALSE,Q2,2015,10-Q,4166000000,855000000,934000000,0.87,0.78,0,23818000000,9918000000,4120000000,3547000000,13241000000,2843000000,-3202000000,-144000000
2431,1061768,201406,MICRON TECHNOLOGY INC,595112103,1702047,51655434,MU,FALSE,Q3,2014,10-Q,3982000000,839000000,806000000,0.76,0.68,0,20495000000,9705000000,4760000000,4062000000,10697000000,4352000000,-923000000,-2234000000
2433,1061768,201512,MICRON TECHNOLOGY INC,595112103,14160,1000000,MU,FALSE,Q1,2016,10-Q,3350000000,232000000,206000000,0.2,0.19,0,24388000000,8510000000,4025000000,2605000000,13275000000,1120000000,-660000000,-140000000
2434,1061768,201312,MICRON TECHNOLOGY INC,595112103,1123506,51655434,MU,FALSE,Q1,2014,10-Q,4042000000,551000000,358000000,0.34,0.3,0,19794000000,9369000000,4513000000,3654000000,10146000000,1507000000,21000000,-735000000
2436,1061768,201412,MICRON TECHNOLOGY INC,595112103,689908,19706035,MU,FALSE,Q1,2015,10-Q,4573000000,1085000000,1003000000,0.94,0.84,0,22542000000,9672000000,4419000000,3764000000,12493000000,1592000000,-1076000000,-806000000
2438,1061768,201506,MICRON TECHNOLOGY INC,595112103,371262,19706035,MU,FALSE,Q3,2015,10-Q,3853000000,631000000,491000000,0.46,0.42,0,25136000000,10008000000,4566000000,3694000000,13355000000,4178000000,-4722000000,215000000
2439,1061768,201409,MICRON TECHNOLOGY INC,595112103,1769715,51655434,MU,FALSE,FY,2014,10-K,16358000000,3087000000,3045000000,2.87,2.54,0,22498000000,10245000000,4811000000,4150000000,11573000000,5699000000,-2453000000,-1948000000
2441,1061768,201509,MICRON TECHNOLOGY INC,595112103,14980,1000000,MU,FALSE,FY,2015,10-K,16192000000,2998000000,2899000000,2.71,2.47,0,24143000000,8596000000,3905000000,2287000000,13239000000,5208000000,-6232000000,-718000000
2442,1061768,201309,MICRON TECHNOLOGY INC,595112103,1118016,64000000,MU,FALSE,FY,2013,10-K,9073000000,236000000,1190000000,1.16,1.13,0,19118000000,8911000000,4125000000,2880000000,10006000000,1811000000,-1712000000,322000000
2443,1061768,201309,MICRON TECHNOLOGY INC,595112AK9,18160,11367000,MU,FALSE,FY,2013,10-K,9073000000,236000000,1190000000,1.16,1.13,0,19118000000,8911000000,4125000000,2880000000,10006000000,1811000000,-1712000000,322000000
2445,1061768,201306,MICRON TECHNOLOGY INC,595112103,594695,41500000,MU,FALSE,Q3,2013,10-Q,2318000000,149000000,43000000,0.04,0.04,0,14055000000,5886000000,2342000000,2440000000,8026000000,1094000000,-1170000000,57000000
2446,1061768,201306,MICRON TECHNOLOGY INC,595112AK9,15196,11367000,MU,FALSE,Q3,2013,10-Q,2318000000,149000000,43000000,0.04,0.04,0,14055000000,5886000000,2342000000,2440000000,8026000000,1094000000,-1170000000,57000000
2450,1061768,201403,RF MICRODEVICES INC,749941100,51890,6585000,RFMD,,,,,,,,,,,,,,,,,,
2451,1061768,201403,TRINQUINT SEMICONDUCTOR INC,89674K103,51217,3825000,QRVO,,,,,,,,,,,,,,,,,,
2452,1061768,201406,RF MICRODEVICES INC,749941100,93591,9759185,RFMD,,,,,,,,,,,,,,,,,,
2453,1061768,201406,TRINQUINT SEMICONDUCTOR INC,89674K103,92974,5880696,QRVO,,,,,,,,,,,,,,,,,,
2454,1061768,201409,RF MICRODEVICES INC,749941100,112621,9759185,RFMD,FALSE,Q2,2015,10-Q,0,,0,0,0,0,0,0,0,0,0,0,0,0
2455,1061768,201409,RF MICRODEVICES INC,749941100,112621,9759185,RFMD,FALSE,Q2,2015,10-Q,0,,0,0,0,0,0,0,0,0,0,0,0,0
2456,1061768,201409,TRIQUINT SEMICONDUCTOR INC,89674K103,112145,5880696,QRVO,FALSE,Q2,2015,10-Q,0,,0,0,0,0,0,0,0,0,0,0,0,0
2457,1061768,201409,TRIQUINT SEMICONDUCTOR INC,89674K103,112145,5880696,QRVO,FALSE,Q2,2015,10-Q,0,,0,0,0,0,0,0,0,0,0,0,0,0
2458,1061768,201503,KOSMOS ENERGY LTD,G5315B107,57287,7242354,KOS,FALSE,Q1,2015,10-Q,132557000,,-78909000,-0.21,-0.21,0,2821892000,831437000,331970000,360465000,1284950000,-8980000,-185238000,-148000
2459,1061768,201406,KOSMOS ENERGY LTD,G5315B107,53343,4750000,KOS,FALSE,Q2,2014,10-Q,329362000,,55786000,0.15,0.15,0,2578056000,905549000,326938000,621631000,1152958000,286061000,-130889000,-131649000
2460,1061768,201512,KOSMOS ENERGY LTD,G5315B107,24018,4618796,KOS,FALSE,FY,2015,10-K,471556000,,-69836000,-0.18,-0.18,0,3203050000,734148000,456741000,275004000,1325513000,22700000,-293545000,179634000
2461,1061768,201412,KOSMOS ENERGY LTD,G5315B107,60763,7242354,KOS,FALSE,FY,2014,10-K,882738000,,276084000,0.73,0.72,0,2972766000,1010476000,448771000,554831000,1338959000,443586000,-347679000,-139184000
2462,1061768,201506,KOSMOS ENERGY LTD,G5315B107,50580,6000000,KOS,FALSE,Q2,2015,10-Q,121813000,,-75192000,-0.2,-0.2,0,2741263000,636469000,303965000,252611000,1215193000,83453000,-365701000,-19972000
2463,1061768,201409,KOSMOS ENERGY LTD,G5315B107,47310,4750000,KOS,FALSE,Q3,2014,10-Q,138436000,,18949000,0.05,0.05,0,2603207000,846361000,288964000,600626000,1190932000,372234000,-231077000,-138639000
2464,1061768,201509,KOSMOS ENERGY LTD,G5315B107,33480,6000000,KOS,FALSE,Q3,2015,10-Q,95318000,,60134000,0.16,0.15,0,3105045000,817402000,455352000,366035000,1288952000,272479000,-541037000,79762000
2465,1061768,201806,AMC ENTMT HLDGS INC,00165C104,79500,5000000,AMC,,,,,,,,,,,,,,,,,,
2466,1061768,201809,AMC ENTMT HLDGS INC,00165C104,55992,2731300,AMC,,,,,,,,,,,,,,,,,,
2467,1061768,201803,AMC ENTMT HLDGS INC,00165C104,70250,5000000,AMC,,,,,,,,,,,,,,,,,,
2468,1061768,201709,AMC ENTMT HLDGS INC,00165C104,52411,3565361,AMC,,,,,,,,,,,,,,,,,,
2469,1061768,201812,AMC ENTMT HLDGS INC,00165C104,17904,1458002,AMC,,,,,,,,,,,,,,,,,,
2470,1061768,201712,AMC ENTMT HLDGS INC,00165C104,75500,5000000,AMC,,,,,,,,,,,,,,,,,,
2471,1061768,201806,AT&T INC,00206R102,304425,9480700,T,FALSE,Q2,2018,10-Q,38986000000,6466000000,5132000000,0.81,0.81,0.5,5.34691E+11,55286000000,68593000000,13523000000,1.8413E+11,19176000000,-52635000000,-3720000000
2472,1061768,201806,COLONY CAP INC NEW,19626G108,310049,49687370,CLNY,FALSE,Q2,2018,10-Q,689599000,,-92806000,-0.19,-0.19,0.11,22819717000,,,480230000,11386203000,211380000,63357000,-782477000
2473,1061768,201809,COLONY CAP INC NEW,19626G108,302596,49687370,CLNY,FALSE,Q3,2018,10-Q,674769000,,-69975000,-0.15,-0.15,0.11,22305280000,,,416795000,11457514000,393299000,81982000,-1029265000
2474,1061768,201903,COLONY CAP INC NEW,19626G108,264337,49687370,CLNY,,,,,,,,,,,,,,,,,,
2475,1061768,201812,COLONY CAP INC NEW,19626G108,232537,49687370,CLNY,,,,,,,,,,,,,,,,,,
2476,1061768,201806,PG&E CORP,69331C108,191520,4500000,PCG,FALSE,Q2,2018,10-Q,4234000000,-1465000000,-984000000,-1.91,-1.91,0,69889000000,6367000000,9786000000,517000000,19061000000,2753000000,-2895000000,210000000
2477,1061768,201809,PG&E CORP,69331C108,873260,18979790,PCG,FALSE,Q3,2018,10-Q,4381000000,696000000,564000000,1.09,1.09,0,71385000000,6349000000,9489000000,430000000,19696000000,4236000000,-4617000000,362000000
2479,1061768,201803,PG&E CORP,69331C108,138378,3149972,PCG,FALSE,Q1,2018,10-Q,4056000000,599000000,442000000,0.86,0.86,0,68154000000,5855000000,6920000000,144000000,19983000000,1512000000,-1475000000,-342000000
2480,1061768,201903,PG&E CORP,69331C108,436100,24500000,PCG,,,,,,,,,,,,,,,,,,
2481,1061768,201812,PG&E CORP,69331C108,367519,15474483,PCG,,,,,,,,,,,,,,,,,,
2482,1061768,201806,QORVO INC,74736K101,881870,11000000,QRVO,FALSE,FY,2019,10-Q,692670000,-19215000,-29993000,-0.24,-0.24,0,5782332000,1367706000,403364000,334039000,4678105000,75259000,-109960000,-555303000
2483,1061768,201806,QORVO INC,74736K101,881870,11000000,QRVO,FALSE,FY,2019,10-Q,692670000,-19215000,-29993000,-0.24,-0.24,0,5782332000,1367706000,403364000,334039000,4678105000,75259000,-109960000,-555303000
2484,1061768,201703,QORVO INC,74736K101,492639,7185514,QRVO,,,,,,,,,,,,,,,,,,
2485,1061768,201809,QORVO INC,74736K101,845790,11000000,QRVO,FALSE,Q2,2019,10-Q,884443000,90477000,32084000,0.26,0.25,0,5947061000,1619770000,462383000,557924000,4632137000,289796000,-132755000,-522959000
2486,1061768,201809,QORVO INC,74736K101,845790,11000000,QRVO,FALSE,Q2,2019,10-Q,884443000,90477000,32084000,0.26,0.25,0,5947061000,1619770000,462383000,557924000,4632137000,289796000,-132755000,-522959000
2487,1061768,201803,QORVO INC,74736K101,774950,11000000,QRVO,FALSE,FY,2018,10-K,2973536000,70282000,-40288000,-0.32,-0.32,0,6381519000,1843805000,441279000,926037000,4775564000,852520000,-277409000,-196848000
2488,1061768,201803,QORVO INC,74736K101,774950,11000000,QRVO,FALSE,FY,2018,10-K,2973536000,70282000,-40288000,-0.32,-0.32,0,6381519000,1843805000,441279000,926037000,4775564000,852520000,-277409000,-196848000
2489,1061768,201903,QORVO INC,74736K101,759555,10589082,QRVO,,,,,,,,,,,,,,,,,,
2490,1061768,201709,QORVO INC,74736K101,636120,9000000,QRVO,FALSE,Q2,2018,10-Q,821583000,49564000,35919000,0.28,0.27,0,6478080000,1608208000,423002000,574873000,4904576000,323494000,-215247000,-80063000
2491,1061768,201709,QORVO INC,74736K101,636120,9000000,QRVO,FALSE,Q1,2018,10-Q,640831000,-27829000,-30624000,-0.24,-0.24,0,6442696000,1467216000,361918000,512631000,4912681000,103636000,-117392000,-19826000
2492,1061768,201709,QORVO INC,74736K101,636120,9000000,QRVO,FALSE,Q2,2018,10-Q,821583000,49564000,35919000,0.28,0.27,0,6478080000,1608208000,423002000,574873000,4904576000,323494000,-215247000,-80063000
2493,1061768,201709,QORVO INC,74736K101,636120,9000000,QRVO,FALSE,Q1,2018,10-Q,640831000,-27829000,-30624000,-0.24,-0.24,0,6442696000,1467216000,361918000,512631000,4912681000,103636000,-117392000,-19826000
2494,1061768,201812,QORVO INC,74736K101,648668,10681181,QRVO,,,,,,,,,,,,,,,,,,
2495,1061768,201706,QORVO INC,74736K101,569880,9000000,QRVO,FALSE,FY,2017,10-K,3032574000,88059000,-16558000,-0.13,-0.13,0,6522323000,1461605000,418828000,545463000,4896722000,776820000,-490487000,-165646000
2496,1061768,201706,QORVO INC,74736K101,569880,9000000,QRVO,FALSE,FY,2017,10-K,3032574000,88059000,-16558000,-0.13,-0.13,0,6522323000,1461605000,418828000,545463000,4896722000,776820000,-490487000,-165646000
2497,1061768,201712,QORVO INC,74736K101,732600,11000000,QRVO,FALSE,Q3,2018,10-Q,845739000,80320000,-33082000,-0.26,-0.26,0,6526647000,1814166000,384518000,841326000,4821078000,593562000,-246371000,-53060000
2498,1061768,201712,QORVO INC,74736K101,732600,11000000,QRVO,FALSE,Q3,2018,10-Q,845739000,80320000,-33082000,-0.26,-0.26,0,6526647000,1814166000,384518000,841326000,4821078000,593562000,-246371000,-53060000
2499,1061768,201806,SINCLAIR BROADCAST GROUP INC,829226109,82667,2571302,SBGI,FALSE,Q2,2018,10-Q,730143000,131582000,28041000,0.27,0.27,0.18,6581543000,1678759000,568017000,1014718000,1585418000,256698000,-57415000,-178999000
2500,1061768,201809,SINCLAIR BROADCAST GROUP INC,829226109,85050,3000000,SBGI,,,,,,,,,,,,,,,,,,
2501,1061768,201903,SINCLAIR BROADCAST GROUP INC,829226109,111904,2908096,SBGI,,,,,,,,,,,,,,,,,,
2502,1061768,201812,SINCLAIR BROADCAST GROUP INC,829226109,79020,3000000,SBGI,,,,,,,,,,,,,,,,,,
2503,1061768,201806,TESLA INC,88160RAD3,306250,250000000,TSLA,FALSE,Q2,2018,10-Q,4002231000,-621392000,-717539000,-4.22,-4.22,0,27910000000,6699797000,9141362000,2236424000,3906421000,-528040000,-1411454000,770282000
2504,1061768,201809,TESLA INC,88160RAD3,308550,300000000,TSLA,FALSE,Q3,2018,10-Q,6824413000,416757000,311516000,1.82,1.75,0,29262713000,7920491000,9775324000,2967504000,4508838000,863241000,-1972419000,686064000
2505,1061768,201803,TESLA INC,88160RAD3,52188,50000000,TSLA,FALSE,Q1,2018,10-Q,3408751000,-596974000,-709551000,-4.19,-4.19,0,27271429000,6383920000,8650359000,2665673000,4450695000,-398376000,-728637000,371660000
2506,1061768,201903,TESLA INC,88160RAD3,328322,300000000,TSLA,,,,,,,,,,,,,,,,,,
2507,1061768,201812,TESLA INC,88160RAD3,364125,300000000,TSLA,,,,,,,,,,,,,,,,,,
2508,1061768,201806,TRANSLATE BIO INC,89374L104,24327,1923076,TBIO,FALSE,Q2,2018,10-Q,,-29062000,-27503000,-2.94,-2.94,0,166332000,24287000,14364000,16495000,-138414000,-33581000,4161000,-2143000
2509,1061768,201809,TRANSLATE BIO INC,89374L104,19231,1923076,TBIO,FALSE,Q3,2018,10-Q,238000,-45481000,-42646000,-0.97,-0.97,0,304588000,166319000,9959000,38864000,129417000,-5889000,-117882000,113636000
2510,1061768,201903,TRANSLATE BIO INC,89374L104,63939,6491298,TBIO,,,,,,,,,,,,,,,,,,
2511,1061768,201812,TRANSLATE BIO INC,89374L104,47136,6491287,TBIO,,,,,,,,,,,,,,,,,,
2512,1061768,201806,TRIBUNE MEDIA CO,896047503,114659,2996042,TRCO,FALSE,Q2,2018,10-Q,489358000,98066000,84412000,0.96,0.96,0.25,8059318000,1402254000,432653000,828850000,3411382000,220941000,-17744000,-48991000
2513,1061768,201809,TRIBUNE MEDIA CO,896047503,230428,5996042,TRCO,FALSE,Q3,2018,10-Q,498008000,37124000,54080000,0.62,0.61,0.25,8161493000,1500069000,447376000,887751000,3458558000,306849000,-23658000,-70084000
2514,1061768,201809,UNIVAR INC,91336L107,54302,1771100,UNVR,FALSE,Q3,2018,10-Q,2130700000,99600000,49600000,0.35,0.35,0,5497100000,2355300000,1329800000,85900000,1230700000,-2600000,-71300000,-290100000
2515,1061768,201903,UNIVAR INC,91336L107,210520,9500000,UNVR,,,,,,,,,,,,,,,,,,
2516,1061768,201812,UNIVAR INC,91336L107,168530,9500000,UNVR,,,,,,,,,,,,,,,,,,
2517,1061768,201406,BOYD GAMING CORP,103304101,33899,2794630,BYD,FALSE,Q2,2014,10-Q,722534000,86979000,669000,0.01,0.01,0,5656411000,336652000,447897000,162512000,655798000,138329000,-52385000,-101270000
2518,1061768,201409,BOYD GAMING CORP,103304101,9951,979476,BYD,FALSE,Q3,2014,10-Q,738843000,73774000,-15105000,-0.14,-0.14,0,4509581000,230451000,350287000,120910000,462607000,232501000,-118321000,-171108000
2519,1061768,201512,FRONTIER COMMUNICATIONS CORP,35906A108,50974,10915236,FTR,FALSE,FY,2015,10-K,5576000000,745000000,-316000000,-0.29,-0.29,0,27084000000,10131000000,1893000000,936000000,5614000000,1301000000,-9322000000,8275000000
2520,1061768,201512,FRONTIER COMMUNICATIONS CORP,35906A207,29764,325000,FTR,FALSE,FY,2015,10-K,5576000000,745000000,-316000000,-0.29,-0.29,0,27084000000,10131000000,1893000000,936000000,5614000000,1301000000,-9322000000,8275000000
2521,1061768,201506,FRONTIER COMMUNICATIONS CORP,35906A108,66825,13500000,FTR,FALSE,Q2,2015,10-Q,1368000000,193000000,-28000000,-0.03,-0.03,0,21286000000,4088000000,1408000000,1246000000,6048000000,616000000,-2257000000,2205000000
2522,1061768,201506,FRONTIER COMMUNICATIONS CORP,35906A207,32468,325000,FTR,FALSE,Q2,2015,10-Q,1368000000,193000000,-28000000,-0.03,-0.03,0,21286000000,4088000000,1408000000,1246000000,6048000000,616000000,-2257000000,2205000000
2523,1061768,201509,FRONTIER COMMUNICATIONS CORP,35906A108,64125,13500000,FTR,FALSE,Q3,2015,10-Q,1424000000,207000000,-81000000,-0.07,-0.07,0,27365000000,10195000000,1428000000,1011000000,5855000000,961000000,-9107000000,8475000000
2524,1061768,201509,FRONTIER COMMUNICATIONS CORP,35906A207,30274,325000,FTR,FALSE,Q3,2015,10-Q,1424000000,207000000,-81000000,-0.07,-0.07,0,27365000000,10195000000,1428000000,1011000000,5855000000,961000000,-9107000000,8475000000
2525,1061768,201312,ENZON PHARMACEUTICALS INC,293904108,5032,4337858,ENZN,FALSE,FY,2013,10-K,34493000,18159000,18150000,0.41,0.38,2.05,7121000,7121000,1308000,6520000,5255000,14005000,121128000,-205961000
2526,1061768,201309,ENZON PHARMACEUTICALS INC,293904108,12922,7691453,ENZN,FALSE,Q3,2013,10-Q,8828000,5122000,5562000,0.13,0.13,0,22862000,22862000,2487000,21691000,19779000,10107000,120345000,-186109000
2527,1061768,201306,ENZON PHARMACEUTICALS INC,293904108,15383,7691453,ENZN,FALSE,Q2,2013,10-Q,8056000,4900000,4719000,0.11,0.09,1.6,16649000,15747000,2600000,11456000,14049000,3235000,116836000,-185963000
2528,1061768,201903,AKEBIA THERAPEUTICS INC,00972D105,200421,24471453,AKBA,,,,,,,,,,,,,,,,,,
2529,1061768,201812,AKEBIA THERAPEUTICS INC,00972D105,135327,24471453,AKBA,,,,,,,,,,,,,,,,,,
2530,1061768,201903,BRISTOL MYERS SQUIBB CO,110122108,190840,4000000,BMY,,,,,,,,,,,,,,,,,,
2531,1061768,201903,CBS CORP NEW,124857202,406002,8542016,CBS,,,,,,,,,,,,,,,,,,
2532,1061768,201812,CBS CORP NEW,124857202,111357,2547059,CBS,,,,,,,,,,,,,,,,,,
2533,1061768,201903,CELGENE CORP,151020104,377360,4000000,CELG,,,,,,,,,,,,,,,,,,
2534,1061768,201903,NEXSTAR MEDIA GROUP INC,65336K103,108370,1000000,NXST,,,,,,,,,,,,,,,,,,
2535,1061768,201812,NEXSTAR MEDIA GROUP INC,65336K103,74708,950000,NXST,,,,,,,,,,,,,,,,,,
2536,1061768,201509,ALCOA INC,13817101,504928,52270000,AA,,,,,,,,,,,,,,,,,,
2537,1061768,201509,LIFELOCK INC,53224V100,39076,4460760,LOCK,FALSE,Q3,2015,10-Q,151952000,-87350000,-65145000,-0.68,-0.68,0,662899000,400417000,368363000,135542000,287566000,75723000,-95101000,8351000
2538,1061768,201609,OFFICE DEPOT INC,676220106,46410,13000000,ODP,FALSE,Q3,2016,10-Q,2836000000,117000000,44000000,0.08,0.08,0.025,5881000000,3400000000,2322000000,801000000,1849000000,447000000,-57000000,-404000000
2539,1061768,201309,CENTRAL PAC FINL CORP,154760409,13801,779715,CPF,FALSE,Q3,2013,10-Q,47488000,,10204000,0.24,0.24,0.08,4744483000,,,59400000,653536000,69678000,-388485000,238331000
2540,1061768,201306,CENTRAL PAC FINL CORP,154760409,26851,1491731,CPF,FALSE,Q2,2013,10-Q,52804000,,14267000,0.34,0.34,0.08,4706756000,,,57477000,651981000,75548000,-290634000,174885000
2541,1061768,201309,ORACLE CORP,68389X105,79173,2386890,ORCL,FALSE,Q1,2014,10-Q,8372000000,2873000000,2191000000,0.48,0.47,0.12,86406000000,45457000000,14526000000,19664000000,43986000000,6292000000,-3501000000,2341000000
2542,1061768,201306,ORACLE CORP,68389X105,73301,2386890,ORCL,FALSE,FY,2013,10-K,37180000000,14684000000,10925000000,2.29,2.26,0.3,81812000000,41692000000,12872000000,14613000000,45145000000,14224000000,-5956000000,-8500000000
2543,1061768,201706,SPIRIT RLTY CAP INC NEW,84860W102,66690,9000000,SRC,FALSE,Q2,2017,10-Q,168635000,8190000,23206000,0.05,0.05,0.18,7519323000,,,11246000,3355833000,195978000,-22926000,-171865000
2544,1061768,201603,CHESAPEAKE ENERGY CORP,165167CA3,14737,23300000,CHK,FALSE,Q1,2016,10-Q,1953000000,-952000000,-964000000,-1.44,-1.44,0,15357000000,1492000000,2833000000,16000000,1571000000,-421000000,-273000000,-115000000
2545,1061768,201603,CHESAPEAKE ENERGY CORP,165167BZ9,7274,11500000,CHK,FALSE,Q1,2016,10-Q,1953000000,-952000000,-964000000,-1.44,-1.44,0,15357000000,1492000000,2833000000,16000000,1571000000,-421000000,-273000000,-115000000
2549,1061768,201603,GENWORTH FINL INC,37247D106,4639,1699195,GNW,FALSE,Q1,2016,10-Q,1785000000,103000000,53000000,0.11,0.11,0,1.07173E+11,,,4043000000,15973000000,256000000,-255000000,-1941000000
